,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
1536,673.0,6.0,41.949060526,-87.661642904,,28.0,41.88528132,-87.6572332,7,8.1,1380.0
1537,1030.0,6.0,41.938391258,-87.63857492,,22.0,41.916005274,-87.675095116,9,3.7,960.0
1538,787.0,8.0,41.898331794,-87.620762865,,7.0,41.914616286,-87.631717366,2,1.6,360.0
1539,694.0,7.0,41.929077655,-87.646293476,,8.0,41.89321636,-87.63784421,3,3.3,720.0
1540,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,3,3.2,360.0
1541,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,12,6.2,780.0
1542,,5.0,41.947791586,-87.683834942,,24.0,41.901206994,-87.676355989,6,2.43,529.0
1543,,32.0,41.878865584,-87.625192142,,24.0,41.901206994,-87.676355989,3,3.71,780.0
1544,787.0,8.0,41.898331794,-87.620762865,,7.0,41.921778188,-87.651061884,0,2.8,480.0
1545,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,4,4.7,1140.0
1546,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,3,3.41,468.0
1547,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,10,2.7,600.0
1548,,4.0,41.975170943,-87.687515515,,6.0,41.944226601,-87.655998182,2,0.2,1140.0
1549,871.0,7.0,41.928967266,-87.656156831,,8.0,41.90749193,-87.63576009,6,1.9,600.0
1550,749.0,28.0,41.88528132,-87.6572332,,8.0,41.90749193,-87.63576009,1,3.8,660.0
1551,,8.0,41.899602111,-87.633308037,,14.0,41.968069,-87.721559063,3,15.2,4920.0
1552,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892042136,-87.63186395,0,0.55,385.0
1553,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892042136,-87.63186395,4,1.3,420.0
1554,1009.0,22.0,41.929329713,-87.711974254,,8.0,41.902788048,-87.62614559,2,5.6,1200.0
1555,899.0,8.0,41.892072635,-87.628874157,,8.0,41.890922026,-87.618868355,3,0.9,360.0
1556,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.892072635,-87.628874157,1,3.1,660.0
1557,805.0,8.0,41.902788048,-87.62614559,,7.0,41.921854911,-87.646210977,2,1.8,660.0
1558,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,13,3.5,840.0
1559,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,2,1.4,360.0
1560,970.0,8.0,41.892507781,-87.626214906,,8.0,41.890922026,-87.618868355,2,0.7,360.0
1561,108.0,24.0,41.912364354,-87.675062757,,8.0,41.89321636,-87.63784421,2,0.0,780.0
1562,,34.0,41.842076117,-87.633973422,,8.0,41.899602111,-87.633308037,0,1.3,840.0
1563,1007.0,7.0,41.93057857,-87.642206313,,8.0,41.89321636,-87.63784421,3,3.3,1140.0
1564,959.0,8.0,41.89503345,-87.619710672,,28.0,41.879255084,-87.642648998,2,0.0,600.0
1565,982.0,7.0,41.914616286,-87.631717366,,32.0,41.880994471,-87.632746489,1,0.1,540.0
1566,911.0,8.0,41.890922026,-87.618868355,,8.0,41.892072635,-87.628874157,2,1.0,420.0
1567,986.0,3.0,41.958154876,-87.653021789,,6.0,41.938232293,-87.646782081,0,1.4,360.0
1568,930.0,32.0,41.87101588,-87.631406525,,8.0,41.902788048,-87.62614559,3,2.7,900.0
1569,334.0,8.0,41.899155613,-87.626210532,,32.0,41.884987192,-87.620992913,1,1.0,360.0
1570,,16.0,41.953582125,-87.72345239,,7.0,41.922686284,-87.649488729,5,4.3,900.0
1571,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,0,0.1,480.0
1572,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892042136,-87.63186395,7,0.0,540.0
1573,959.0,8.0,41.89503345,-87.619710672,,7.0,41.914616286,-87.631717366,0,2.0,480.0
1574,534.0,8.0,41.90749193,-87.63576009,,32.0,41.884987192,-87.620992913,8,2.3,480.0
1575,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,2,1.4,480.0
1576,,13.0,41.983636307,-87.723583185,,28.0,41.874005383,-87.66351755,1,0.0,1080.0
1577,411.0,8.0,41.909495669,-87.630963601,,8.0,41.892042136,-87.63186395,4,1.3,360.0
1578,16.0,32.0,41.880994471,-87.632746489,,8.0,41.900221297,-87.629105186,0,1.4,360.0
1579,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,1,3.8,660.0
1580,952.0,7.0,41.921854911,-87.646210977,,32.0,41.880994471,-87.632746489,0,2.7,600.0
1581,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,4,3.7,660.0
1582,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,6,0.1,480.0
1583,380.0,8.0,41.904935302,-87.649907226,,8.0,41.900221297,-87.629105186,2,1.9,600.0
1584,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,2,1.3,420.0
1585,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,4,5.7,780.0
1586,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,8,2.32,600.0
1587,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,2,5.7,660.0
1588,140.0,8.0,41.900221297,-87.629105186,,8.0,41.89321636,-87.63784421,5,0.0,420.0
1589,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,3,0.0,1320.0
1590,13.0,8.0,41.907520075,-87.6266589,,8.0,41.90749193,-87.63576009,5,0.88,427.0
1591,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,0,5.7,1020.0
1592,849.0,6.0,41.938232293,-87.646782081,,8.0,41.899155613,-87.626210532,6,0.2,780.0
1593,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,3,3.6,600.0
1594,225.0,8.0,41.892042136,-87.63186395,,7.0,41.929046937,-87.651310877,1,0.1,780.0
1595,364.0,7.0,41.921877461,-87.66407824,,8.0,41.892042136,-87.63186395,0,3.5,1020.0
1596,398.0,24.0,41.892658108,-87.652534484,,8.0,41.89503345,-87.619710672,1,1.8,780.0
1597,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,4,3.8,600.0
1598,,24.0,41.901206994,-87.676355989,,28.0,41.874005383,-87.66351755,3,2.8,420.0
1599,899.0,8.0,41.892072635,-87.628874157,,28.0,41.88528132,-87.6572332,0,1.6,540.0
1600,673.0,6.0,41.949060526,-87.661642904,,8.0,41.892072635,-87.628874157,1,5.4,960.0
1601,959.0,8.0,41.89503345,-87.619710672,,8.0,41.905857769,-87.630865027,3,1.48,488.0
1602,1010.0,28.0,41.867902418,-87.642958665,,8.0,41.892507781,-87.626214906,1,0.1,540.0
1603,792.0,8.0,41.89321636,-87.63784421,,6.0,41.936310131,-87.651562592,1,2.7,780.0
1604,40.0,28.0,41.885300022,-87.642808466,,8.0,41.90749193,-87.63576009,1,2.0,660.0
1605,1010.0,28.0,41.867902418,-87.642958665,,8.0,41.902788048,-87.62614559,1,3.9,900.0
1606,,6.0,41.944226601,-87.655998182,,14.0,41.968069,-87.721559063,2,4.9,900.0
1607,238.0,6.0,41.9416281,-87.661443368,,24.0,41.899506548,-87.679600287,1,3.7,900.0
1608,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,0,1.1,360.0
1609,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.892042136,-87.63186395,1,0.0,720.0
1610,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,1,0.2,1260.0
1611,911.0,8.0,41.890922026,-87.618868355,,8.0,41.892042136,-87.63186395,1,0.7,360.0
1612,140.0,8.0,41.900221297,-87.629105186,,8.0,41.892072635,-87.628874157,4,1.0,360.0
1613,673.0,6.0,41.949060526,-87.661642904,,8.0,41.892507781,-87.626214906,1,5.2,840.0
1614,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,2,3.5,900.0
1615,1015.0,3.0,41.972437081,-87.671109526,,8.0,41.891971508,-87.612945414,7,0.8,2280.0
1616,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,4.0,840.0
1617,316.0,8.0,41.905857769,-87.630865027,,7.0,41.921778188,-87.651061884,8,2.7,660.0
1618,504.0,32.0,41.884987192,-87.620992913,,32.0,41.877406123,-87.621971652,4,1.1,360.0
1619,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,3,1.7,780.0
1620,787.0,8.0,41.898331794,-87.620762865,,8.0,41.892072635,-87.628874157,3,1.0,420.0
1621,807.0,28.0,41.879255084,-87.642648998,,7.0,41.929046937,-87.651310877,0,0.2,1140.0
1622,,32.0,41.878865584,-87.625192142,,5.0,41.947791586,-87.683834942,2,0.0,1380.0
1623,,8.0,41.899602111,-87.633308037,,5.0,41.947791586,-87.683834942,2,5.7,720.0
1624,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,2,5.4,720.0
1625,615.0,3.0,41.972709547,-87.657341107,,6.0,41.942577185,-87.647078509,0,2.0,600.0
1626,225.0,8.0,41.892042136,-87.63186395,,7.0,41.921854911,-87.646210977,3,2.8,660.0
1627,225.0,8.0,41.892042136,-87.63186395,,28.0,41.88528132,-87.6572332,3,0.0,420.0
1628,792.0,8.0,41.89321636,-87.63784421,,8.0,41.902788048,-87.62614559,3,0.0,480.0
1629,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.900221297,-87.629105186,0,3.1,660.0
1630,970.0,8.0,41.892507781,-87.626214906,,28.0,41.879255084,-87.642648998,3,0.0,480.0
1631,644.0,77.0,41.997153943,-87.657498791,,8.0,41.900221297,-87.629105186,4,0.4,900.0
1632,982.0,7.0,41.914616286,-87.631717366,,8.0,41.89321636,-87.63784421,2,0.0,600.0
1633,215.0,6.0,41.949829346,-87.64396537,,8.0,41.892042136,-87.63186395,0,0.3,840.0
1634,,7.0,41.922686284,-87.649488729,,56.0,41.79259236,-87.769615453,2,15.2,1560.0
1635,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,1,2.3,600.0
1636,504.0,32.0,41.884987192,-87.620992913,,28.0,41.879255084,-87.642648998,0,1.2,540.0
1637,1010.0,28.0,41.867902418,-87.642958665,,8.0,41.892072635,-87.628874157,1,1.8,480.0
1638,543.0,7.0,41.92926299,-87.635890954,,28.0,41.885300022,-87.642808466,2,3.6,840.0
1639,398.0,24.0,41.892658108,-87.652534484,,8.0,41.900265687,-87.63210922,1,0.0,420.0
1640,1077.0,7.0,41.922082541,-87.634156093,,8.0,41.892072635,-87.628874157,4,2.32,544.0
1641,178.0,6.0,41.936237179,-87.656411531,,22.0,41.916005274,-87.675095116,3,2.6,660.0
1642,,2.0,42.001571027,-87.695012589,,1.0,42.009622881,-87.670166857,3,0.1,480.0
1643,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,1,2.8,540.0
1644,,28.0,41.874005383,-87.66351755,,24.0,41.901206994,-87.676355989,3,1.9,540.0
1645,334.0,8.0,41.899155613,-87.626210532,,8.0,41.892507781,-87.626214906,1,0.7,420.0
1646,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,14,2.23,510.0
1647,926.0,24.0,41.899737388,-87.664953917,,8.0,41.892507781,-87.626214906,2,2.7,480.0
1648,,3.0,41.96581197,-87.655878786,,7.0,41.922686284,-87.649488729,4,0.0,1080.0
1649,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,0,0.0,660.0
1650,827.0,22.0,41.928431564,-87.699968591,,6.0,41.936310131,-87.651562592,3,3.0,780.0
1651,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,6.74,1455.0
1652,,15.0,41.954027649,-87.763399032,,8.0,41.899602111,-87.633308037,1,1.7,360.0
1653,16.0,32.0,41.880994471,-87.632746489,,28.0,41.88528132,-87.6572332,4,2.0,480.0
1654,225.0,8.0,41.892042136,-87.63186395,,6.0,41.94258518,-87.656644092,1,4.8,960.0
1655,178.0,6.0,41.936237179,-87.656411531,,32.0,41.884987192,-87.620992913,1,5.2,900.0
1656,,3.0,41.96581197,-87.655878786,,76.0,41.980264315,-87.913624596,5,0.0,2280.0
1657,,77.0,41.9867118,-87.663416405,,7.0,41.922686284,-87.649488729,0,5.0,780.0
1658,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,0.0,840.0
1659,,6.0,41.944226601,-87.655998182,,77.0,41.9867118,-87.663416405,5,2.45,580.0
1660,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,0,0.2,840.0
1661,807.0,28.0,41.879255084,-87.642648998,,24.0,41.906025969,-87.675311622,3,3.5,360.0
1662,225.0,8.0,41.892042136,-87.63186395,,32.0,41.877406123,-87.621971652,5,1.2,420.0
1663,685.0,7.0,41.914585709,-87.645966207,,7.0,41.914616286,-87.631717366,3,1.5,360.0
1664,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892042136,-87.63186395,4,1.3,540.0
1665,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892042136,-87.63186395,0,1.0,480.0
1666,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,1,0.0,900.0
1667,225.0,8.0,41.892042136,-87.63186395,,8.0,41.892072635,-87.628874157,8,0.33,360.0
1668,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,0,2.8,600.0
1669,411.0,8.0,41.909495669,-87.630963601,,22.0,41.916005274,-87.675095116,0,2.74,570.0
1670,886.0,6.0,41.942577185,-87.647078509,,8.0,41.892507781,-87.626214906,5,4.2,540.0
1671,886.0,6.0,41.942577185,-87.647078509,,7.0,41.926811182,-87.642605247,0,1.1,420.0
1672,215.0,6.0,41.949829346,-87.64396537,,8.0,41.892042136,-87.63186395,3,4.9,840.0
1673,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,6,2.4,540.0
1674,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,4,1.6,540.0
1675,225.0,8.0,41.892042136,-87.63186395,,32.0,41.870607372,-87.622172937,0,0.0,540.0
1676,498.0,8.0,41.891971508,-87.612945414,,8.0,41.892507781,-87.626214906,1,0.8,360.0
1677,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,2,3.9,1020.0
1678,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,1,1.4,420.0
1679,225.0,8.0,41.892042136,-87.63186395,,32.0,41.877406123,-87.621971652,0,1.0,360.0
1680,,76.0,41.980264315,-87.913624596,,32.0,41.878865584,-87.625192142,2,19.0,1680.0
1681,911.0,8.0,41.890922026,-87.618868355,,7.0,41.928967266,-87.656156831,0,3.8,720.0
1682,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,5,4.1,1260.0
1683,,23.0,41.900069603,-87.720918238,,22.0,41.92276062,-87.699155343,0,2.8,720.0
1684,930.0,32.0,41.87101588,-87.631406525,,7.0,41.921854911,-87.646210977,3,0.0,1800.0
1685,,8.0,41.899602111,-87.633308037,,33.0,41.857183858,-87.620334624,0,2.2,420.0
1686,970.0,8.0,41.892507781,-87.626214906,,7.0,41.914616286,-87.631717366,3,0.0,720.0
1687,982.0,7.0,41.914616286,-87.631717366,,24.0,41.899506548,-87.679600287,5,3.1,540.0
1688,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.890922026,-87.618868355,5,0.0,660.0
1689,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,2,0.0,1080.0
1690,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,3,4.7,1080.0
1691,911.0,8.0,41.890922026,-87.618868355,,6.0,41.938232293,-87.646782081,0,3.7,420.0
1692,791.0,24.0,41.908378669,-87.670945075,,28.0,41.88528132,-87.6572332,3,2.3,420.0
1693,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.892072635,-87.628874157,2,2.8,540.0
1694,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,0,1.6,420.0
1695,911.0,8.0,41.890922026,-87.618868355,,7.0,41.929077655,-87.646293476,3,3.7,540.0
1696,759.0,7.0,41.926811182,-87.642605247,,6.0,41.94258518,-87.656644092,5,1.32,377.0
1697,,3.0,41.96581197,-87.655878786,,7.0,41.922686284,-87.649488729,1,3.1,1200.0
1698,694.0,7.0,41.929077655,-87.646293476,,28.0,41.88528132,-87.6572332,1,3.3,1020.0
1699,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892507781,-87.626214906,0,1.3,540.0
1700,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,0,7.3,900.0
1701,886.0,6.0,41.942577185,-87.647078509,,28.0,41.885300022,-87.642808466,1,4.3,960.0
1702,805.0,8.0,41.902788048,-87.62614559,,8.0,41.90749193,-87.63576009,2,0.0,360.0
1703,,38.0,41.812948939,-87.617859676,,8.0,41.899602111,-87.633308037,1,7.1,840.0
1704,,32.0,41.878865584,-87.625192142,,7.0,41.922686284,-87.649488729,0,2.4,660.0
1705,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,5,3.0,780.0
1706,749.0,28.0,41.88528132,-87.6572332,,8.0,41.899155613,-87.626210532,1,2.2,660.0
1707,,24.0,41.901206994,-87.676355989,,22.0,41.92276062,-87.699155343,0,1.8,540.0
1708,134.0,24.0,41.89830587,-87.653613982,,8.0,41.892042136,-87.63186395,2,0.9,420.0
1709,1077.0,7.0,41.922082541,-87.634156093,,28.0,41.885300022,-87.642808466,4,0.0,1080.0
1710,534.0,8.0,41.90749193,-87.63576009,,6.0,41.942691844,-87.651770507,2,2.6,840.0
1711,,3.0,41.96581197,-87.655878786,,16.0,41.953582125,-87.72345239,7,4.8,840.0
1712,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,0,0.1,840.0
1713,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,7,1.8,420.0
1714,334.0,8.0,41.899155613,-87.626210532,,8.0,41.892042136,-87.63186395,0,0.77,360.0
1715,504.0,32.0,41.884987192,-87.620992913,,8.0,41.905857769,-87.630865027,4,2.0,420.0
1716,504.0,32.0,41.884987192,-87.620992913,,8.0,41.890922026,-87.618868355,5,1.6,480.0
1717,792.0,8.0,41.89321636,-87.63784421,,8.0,41.89503345,-87.619710672,1,1.1,420.0
1718,787.0,8.0,41.898331794,-87.620762865,,7.0,41.921854911,-87.646210977,8,2.9,480.0
1719,,8.0,41.899602111,-87.633308037,,3.0,41.96581197,-87.655878786,3,5.0,840.0
1720,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.902788048,-87.62614559,7,3.1,780.0
1721,911.0,8.0,41.890922026,-87.618868355,,28.0,41.879255084,-87.642648998,6,1.1,600.0
1722,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,3.0,480.0
1723,787.0,8.0,41.898331794,-87.620762865,,32.0,41.884987192,-87.620992913,2,0.0,360.0
1724,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,8,2.0,900.0
1725,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,0,7.7,960.0
1726,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,0,2.0,480.0
1727,,1.0,42.009622881,-87.670166857,,7.0,41.922686284,-87.649488729,0,7.7,1320.0
1728,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,1,1.4,360.0
1729,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.899155613,-87.626210532,6,2.5,540.0
1730,607.0,8.0,41.900265687,-87.63210922,,6.0,41.936159071,-87.661265218,3,0.0,900.0
1731,504.0,32.0,41.884987192,-87.620992913,,8.0,41.90749193,-87.63576009,2,2.0,540.0
1732,,7.0,41.922686284,-87.649488729,,33.0,41.857183858,-87.620334624,3,9.6,1800.0
1733,316.0,8.0,41.905857769,-87.630865027,,8.0,41.890922026,-87.618868355,2,1.2,420.0
1734,40.0,28.0,41.885300022,-87.642808466,,8.0,41.900221297,-87.629105186,1,1.8,600.0
1735,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,7,7.4,840.0
1736,,4.0,41.975170943,-87.687515515,,7.0,41.922686284,-87.649488729,1,5.2,720.0
1737,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,5,2.8,720.0
1738,,22.0,41.92276062,-87.699155343,,32.0,41.878865584,-87.625192142,1,5.8,900.0
1739,543.0,7.0,41.92926299,-87.635890954,,6.0,41.936159071,-87.661265218,1,1.8,480.0
1740,749.0,28.0,41.88528132,-87.6572332,,8.0,41.90749193,-87.63576009,0,3.11,792.0
1741,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,3.3,886.0
1742,1077.0,7.0,41.922082541,-87.634156093,,8.0,41.90749193,-87.63576009,5,0.0,960.0
1743,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,6,3.9,1080.0
1744,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,1.7,480.0
1745,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,0,0.0,840.0
1746,899.0,8.0,41.892072635,-87.628874157,,32.0,41.880994471,-87.632746489,4,0.0,360.0
1747,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,1,1.4,420.0
1748,805.0,8.0,41.902788048,-87.62614559,,28.0,41.879066994,-87.657005027,4,3.2,720.0
1749,878.0,6.0,41.953400044,-87.646007066,,8.0,41.900265687,-87.63210922,1,4.2,600.0
1750,,33.0,41.857183858,-87.620334624,,76.0,41.980264315,-87.913624596,0,18.6,1680.0
1751,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892072635,-87.628874157,1,2.5,660.0
1752,,77.0,41.9867118,-87.663416405,,32.0,41.878865584,-87.625192142,1,8.8,900.0
1753,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,0,0.0,540.0
1754,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,3,1.4,420.0
1755,,20.0,41.924347077,-87.734739754,,32.0,41.878865584,-87.625192142,6,5.8,1080.0
1756,,33.0,41.857183858,-87.620334624,,32.0,41.878865584,-87.625192142,10,1.9,540.0
1757,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,4,3.2,780.0
1758,899.0,8.0,41.892072635,-87.628874157,,28.0,41.88528132,-87.6572332,0,1.4,480.0
1759,225.0,8.0,41.892042136,-87.63186395,,7.0,41.921854911,-87.646210977,6,2.6,780.0
1760,398.0,24.0,41.892658108,-87.652534484,,6.0,41.942691844,-87.651770507,0,0.2,900.0
1761,215.0,6.0,41.949829346,-87.64396537,,8.0,41.892072635,-87.628874157,3,5.4,840.0
1762,264.0,22.0,41.928464984,-87.695086675,,24.0,41.906025969,-87.675311622,3,1.9,480.0
1763,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,0,2.2,480.0
1764,215.0,6.0,41.949829346,-87.64396537,,28.0,41.879255084,-87.642648998,2,1.7,480.0
1765,,77.0,41.9867118,-87.663416405,,7.0,41.922686284,-87.649488729,3,5.0,660.0
1766,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.891971508,-87.612945414,7,2.8,660.0
1767,400.0,7.0,41.921701492,-87.655911848,,8.0,41.892042136,-87.63186395,5,0.0,780.0
1768,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,0.1,840.0
1769,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,1,3.6,540.0
1770,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892507781,-87.626214906,3,1.4,540.0
1771,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892042136,-87.63186395,2,0.0,420.0
1772,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892042136,-87.63186395,5,0.0,600.0
1773,512.0,7.0,41.914747305,-87.654007029,,8.0,41.905857769,-87.630865027,1,0.0,480.0
1774,749.0,28.0,41.88528132,-87.6572332,,8.0,41.892042136,-87.63186395,1,0.3,480.0
1775,,24.0,41.901206994,-87.676355989,,16.0,41.953582125,-87.72345239,2,6.2,900.0
1776,238.0,6.0,41.9416281,-87.661443368,,28.0,41.879255084,-87.642648998,2,0.0,960.0
1777,4.0,5.0,41.957735565,-87.683718102,,8.0,41.892507781,-87.626214906,4,6.6,1860.0
1778,871.0,7.0,41.928967266,-87.656156831,,8.0,41.892072635,-87.628874157,4,4.3,900.0
1779,,16.0,41.953582125,-87.72345239,,5.0,41.947791586,-87.683834942,1,1.4,360.0
1780,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,2,1.6,480.0
1781,911.0,8.0,41.890922026,-87.618868355,,8.0,41.90749193,-87.63576009,2,1.8,720.0
1782,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892042136,-87.63186395,1,3.2,780.0
1783,,26.0,41.878594358,-87.730232428,,8.0,41.899602111,-87.633308037,1,11.64,1524.0
1784,16.0,32.0,41.880994471,-87.632746489,,8.0,41.904935302,-87.649907226,4,2.7,720.0
1785,504.0,32.0,41.884987192,-87.620992913,,28.0,41.879255084,-87.642648998,9,1.3,360.0
1786,694.0,7.0,41.929077655,-87.646293476,,8.0,41.892042136,-87.63186395,5,2.9,600.0
1787,791.0,24.0,41.908378669,-87.670945075,,8.0,41.900221297,-87.629105186,2,2.2,540.0
1788,,31.0,41.850266366,-87.667569312,,8.0,41.899602111,-87.633308037,2,4.6,1140.0
1789,178.0,6.0,41.936237179,-87.656411531,,8.0,41.890922026,-87.618868355,1,0.2,900.0
1790,140.0,8.0,41.900221297,-87.629105186,,32.0,41.870607372,-87.622172937,3,2.25,720.0
1791,1077.0,7.0,41.922082541,-87.634156093,,22.0,41.916005274,-87.675095116,6,2.4,600.0
1792,,30.0,41.839086906,-87.714003807,,8.0,41.899602111,-87.633308037,1,6.91,1319.0
1793,,3.0,41.96581197,-87.655878786,,1.0,42.009622881,-87.670166857,4,3.97,784.0
1794,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.890922026,-87.618868355,0,2.09,478.0
1795,792.0,8.0,41.89321636,-87.63784421,,8.0,41.900221297,-87.629105186,3,1.2,480.0
1796,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,9,4.5,1020.0
1797,,32.0,41.878865584,-87.625192142,,3.0,41.96581197,-87.655878786,1,0.3,600.0
1798,504.0,32.0,41.884987192,-87.620992913,,28.0,41.885300022,-87.642808466,2,1.8,420.0
1799,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,1,5.6,1560.0
1800,543.0,7.0,41.92926299,-87.635890954,,8.0,41.892507781,-87.626214906,2,3.1,600.0
1801,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,4,4.0,1200.0
1802,40.0,28.0,41.885300022,-87.642808466,,8.0,41.892507781,-87.626214906,0,0.0,420.0
1803,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.904935302,-87.649907226,1,6.4,1200.0
1804,,8.0,41.899602111,-87.633308037,,31.0,41.850266366,-87.667569312,0,0.3,1020.0
1805,827.0,22.0,41.928431564,-87.699968591,,24.0,41.906025969,-87.675311622,2,2.9,720.0
1806,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,2,0.0,780.0
1807,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,3,0.4,960.0
