,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
278,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,4.2,720.0
279,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,7,4.5,1260.0
280,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,29,0.0,720.0
281,,57.0,41.810879008,-87.726363325,,8.0,41.899602111,-87.633308037,23,10.4,1140.0
282,543.0,7.0,41.92926299,-87.635890954,,32.0,41.884987192,-87.620992913,12,0.0,480.0
283,543.0,7.0,41.92926299,-87.635890954,,8.0,41.892042136,-87.63186395,6,0.2,780.0
284,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,10,5.1,540.0
285,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,2,4.5,600.0
286,225.0,8.0,41.892042136,-87.63186395,,32.0,41.877406123,-87.621971652,13,0.0,480.0
287,,34.0,41.842076117,-87.633973422,,32.0,41.878865584,-87.625192142,8,3.5,780.0
288,308.0,6.0,41.936310131,-87.651562592,,7.0,41.921778188,-87.651061884,7,0.1,480.0
289,,14.0,41.968069,-87.721559063,,24.0,41.901206994,-87.676355989,6,0.0,960.0
290,,19.0,41.927260956,-87.765501609,,24.0,41.901206994,-87.676355989,1,6.0,1320.0
291,40.0,28.0,41.885300022,-87.642808466,,8.0,41.905857769,-87.630865027,13,0.1,1020.0
292,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,3,2.7,780.0
293,178.0,6.0,41.936237179,-87.656411531,,7.0,41.921778188,-87.651061884,11,0.0,420.0
294,522.0,7.0,41.929046937,-87.651310877,,8.0,41.892072635,-87.628874157,2,3.9,840.0
295,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,5,3.6,840.0
296,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,3,0.0,660.0
297,1051.0,6.0,41.949220914,-87.651970395,,7.0,41.929046937,-87.651310877,3,1.5,480.0
298,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,39,0.1,540.0
299,,3.0,41.96581197,-87.655878786,,1.0,42.009622881,-87.670166857,10,2.4,600.0
300,342.0,7.0,41.921778188,-87.651061884,,8.0,41.900221297,-87.629105186,9,0.0,660.0
301,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89321636,-87.63784421,14,0.0,660.0
302,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892072635,-87.628874157,4,2.3,600.0
303,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,3,2.6,600.0
304,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,41,2.9,600.0
305,,28.0,41.874005383,-87.66351755,,15.0,41.954027649,-87.763399032,26,9.9,1260.0
306,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,5,4.8,720.0
307,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,1,1.1,540.0
308,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,6,4.5,1260.0
309,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,0,1.5,480.0
310,791.0,24.0,41.908378669,-87.670945075,,8.0,41.900221297,-87.629105186,7,2.3,480.0
311,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,27,2.2,540.0
312,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,0,0.0,660.0
313,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,9,2.89,710.0
314,,16.0,41.953582125,-87.72345239,,3.0,41.96581197,-87.655878786,0,2.3,360.0
315,792.0,8.0,41.89321636,-87.63784421,,32.0,41.884987192,-87.620992913,18,1.8,480.0
316,,8.0,41.899602111,-87.633308037,,28.0,41.874005383,-87.66351755,11,2.4,720.0
317,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,17,2.3,660.0
318,,33.0,41.857183858,-87.620334624,,8.0,41.899602111,-87.633308037,8,2.8,480.0
319,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,3,2.5,600.0
320,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,12,1.9,360.0
321,926.0,24.0,41.899737388,-87.664953917,,8.0,41.904935302,-87.649907226,2,2.1,480.0
322,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,3,0.0,840.0
323,,34.0,41.842076117,-87.633973422,,24.0,41.901206994,-87.676355989,18,5.1,660.0
324,899.0,8.0,41.892072635,-87.628874157,,32.0,41.877406123,-87.621971652,12,1.0,360.0
325,676.0,28.0,41.879066994,-87.657005027,,8.0,41.905857769,-87.630865027,1,0.2,960.0
326,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,5,2.5,600.0
327,,4.0,41.975170943,-87.687515515,,8.0,41.899602111,-87.633308037,18,7.4,900.0
328,,28.0,41.874005383,-87.66351755,,24.0,41.901206994,-87.676355989,1,1.7,360.0
329,,2.0,42.001571027,-87.695012589,,14.0,41.968069,-87.721559063,1,2.9,480.0
330,504.0,32.0,41.884987192,-87.620992913,,8.0,41.900221297,-87.629105186,18,1.5,660.0
331,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,30,0.1,900.0
332,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,3.2,720.0
333,970.0,8.0,41.892507781,-87.626214906,,8.0,41.904935302,-87.649907226,14,0.0,600.0
334,,8.0,41.899602111,-87.633308037,,22.0,41.92276062,-87.699155343,17,4.9,540.0
335,,31.0,41.850266366,-87.667569312,,22.0,41.92276062,-87.699155343,4,0.2,1080.0
336,,19.0,41.927260956,-87.765501609,,8.0,41.899602111,-87.633308037,11,6.7,1200.0
337,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,7,0.3,900.0
338,515.0,33.0,41.849246754,-87.624135298,,8.0,41.89321636,-87.63784421,3,3.7,780.0
339,,56.0,41.79259236,-87.769615453,,8.0,41.899602111,-87.633308037,20,13.4,1320.0
340,676.0,28.0,41.879066994,-87.657005027,,8.0,41.89321636,-87.63784421,9,2.9,420.0
341,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,7,0.1,540.0
342,,8.0,41.899602111,-87.633308037,,23.0,41.900069603,-87.720918238,2,4.6,960.0
343,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,15,0.3,900.0
344,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,14,2.3,480.0
345,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,2,1.9,540.0
346,570.0,24.0,41.900560384,-87.69419737,,8.0,41.892042136,-87.63186395,14,0.0,900.0
347,178.0,6.0,41.936237179,-87.656411531,,7.0,41.921854911,-87.646210977,23,2.0,420.0
348,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,6,0.0,840.0
349,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,5,0.1,360.0
350,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,7,3.2,840.0
351,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,3,2.7,480.0
352,,35.0,41.835117986,-87.618677767,,32.0,41.878865584,-87.625192142,8,0.0,660.0
353,911.0,8.0,41.890922026,-87.618868355,,8.0,41.900221297,-87.629105186,8,1.7,780.0
354,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,2,3.8,480.0
355,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,17,1.9,360.0
356,926.0,24.0,41.899737388,-87.664953917,,7.0,41.929077655,-87.646293476,2,3.3,780.0
357,,21.0,41.938666196,-87.711210593,,24.0,41.901206994,-87.676355989,8,0.1,600.0
358,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,42,0.0,600.0
359,,14.0,41.968069,-87.721559063,,8.0,41.899602111,-87.633308037,4,8.1,1080.0
360,398.0,24.0,41.892658108,-87.652534484,,8.0,41.904935302,-87.649907226,6,1.5,360.0
361,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,5,5.5,1140.0
362,,59.0,41.829922304,-87.672502646,,32.0,41.878865584,-87.625192142,3,4.12,844.0
363,,32.0,41.878865584,-87.625192142,,22.0,41.92276062,-87.699155343,22,5.0,660.0
364,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,2,1.3,420.0
365,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,0.0,1500.0
366,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,1,18.2,1560.0
367,,2.0,42.001571027,-87.695012589,,8.0,41.899602111,-87.633308037,10,0.0,2040.0
368,,3.0,41.96581197,-87.655878786,,8.0,41.899602111,-87.633308037,4,0.0,720.0
369,926.0,24.0,41.899737388,-87.664953917,,22.0,41.928391397,-87.704907236,0,0.2,780.0
370,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,13,7.3,840.0
371,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,8,3.4,360.0
372,,20.0,41.924347077,-87.734739754,,22.0,41.92276062,-87.699155343,1,2.1,480.0
373,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,3,1.89,601.0
374,899.0,8.0,41.892072635,-87.628874157,,8.0,41.900221297,-87.629105186,2,1.0,480.0
375,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,13,2.4,480.0
376,570.0,24.0,41.900560384,-87.69419737,,8.0,41.892042136,-87.63186395,2,3.9,720.0
377,515.0,33.0,41.849246754,-87.624135298,,8.0,41.892507781,-87.626214906,3,2.8,720.0
378,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,3.6,540.0
379,,76.0,41.980264315,-87.913624596,,32.0,41.878865584,-87.625192142,5,17.9,1500.0
380,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,5.7,780.0
381,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,11,4.5,720.0
382,,30.0,41.839086906,-87.714003807,,24.0,41.901206994,-87.676355989,1,9.6,1500.0
383,,24.0,41.901206994,-87.676355989,,76.0,41.980264315,-87.913624596,42,16.1,1200.0
384,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,30,0.0,660.0
385,,3.0,41.96581197,-87.655878786,,8.0,41.899602111,-87.633308037,2,0.3,840.0
386,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,6,2.6,780.0
387,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,1,0.1,540.0
388,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,4,1.7,360.0
389,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,1,3.1,780.0
390,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,25,1.9,360.0
391,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,3,1.3,360.0
392,522.0,7.0,41.929046937,-87.651310877,,8.0,41.892042136,-87.63186395,1,0.0,720.0
393,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,25,0.2,780.0
394,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,9,1.8,420.0
395,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,2,2.3,600.0
396,911.0,8.0,41.890922026,-87.618868355,,8.0,41.900221297,-87.629105186,4,1.4,360.0
397,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,0,4.9,1421.0
398,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,24,0.0,360.0
399,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,6,3.4,600.0
400,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,3,4.1,1020.0
401,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892072635,-87.628874157,9,0.0,360.0
402,,24.0,41.901206994,-87.676355989,,23.0,41.900069603,-87.720918238,24,1.0,480.0
403,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,21,2.3,480.0
404,,19.0,41.927260956,-87.765501609,,21.0,41.938666196,-87.711210593,11,2.8,600.0
405,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,6,1.9,540.0
406,,2.0,42.001571027,-87.695012589,,6.0,41.944226601,-87.655998182,40,11.6,7320.0
407,,27.0,41.878914496,-87.70589713,,24.0,41.901206994,-87.676355989,10,3.3,540.0
408,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,1,3.62,640.0
409,40.0,28.0,41.885300022,-87.642808466,,8.0,41.90749193,-87.63576009,2,2.4,540.0
410,926.0,24.0,41.899737388,-87.664953917,,8.0,41.905857769,-87.630865027,3,2.1,480.0
411,313.0,76.0,41.97907082,-87.903039661,,8.0,41.899155613,-87.626210532,8,18.54,1560.0
412,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,6,3.7,600.0
413,,24.0,41.901206994,-87.676355989,,28.0,41.874005383,-87.66351755,3,2.3,540.0
414,,31.0,41.850266366,-87.667569312,,28.0,41.874005383,-87.66351755,21,0.1,360.0
415,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,2,0.1,360.0
416,134.0,24.0,41.89830587,-87.653613982,,8.0,41.904935302,-87.649907226,4,0.1,420.0
417,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,23,3.2,720.0
418,792.0,8.0,41.89321636,-87.63784421,,8.0,41.905857769,-87.630865027,10,1.4,420.0
419,,14.0,41.968069,-87.721559063,,1.0,42.009622881,-87.670166857,26,4.86,1067.0
420,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,6,4.1,660.0
421,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,3,7.4,1140.0
422,,23.0,41.900069603,-87.720918238,,24.0,41.901206994,-87.676355989,2,2.3,660.0
423,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89321636,-87.63784421,13,6.1,2100.0
424,,77.0,41.9867118,-87.663416405,,24.0,41.901206994,-87.676355989,6,8.7,1080.0
425,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,38,0.1,600.0
426,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,1.9,420.0
427,,76.0,41.980264315,-87.913624596,,6.0,41.944226601,-87.655998182,1,14.1,1560.0
428,,19.0,41.927260956,-87.765501609,,5.0,41.947791586,-87.683834942,2,3.88,896.0
429,215.0,6.0,41.949829346,-87.64396537,,8.0,41.892072635,-87.628874157,14,0.6,780.0
430,,14.0,41.968069,-87.721559063,,7.0,41.922686284,-87.649488729,0,5.4,780.0
431,,4.0,41.975170943,-87.687515515,,1.0,42.009622881,-87.670166857,10,4.0,840.0
432,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,3,1.8,360.0
433,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,3,8.4,1080.0
434,,21.0,41.938666196,-87.711210593,,6.0,41.944226601,-87.655998182,17,0.1,660.0
435,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,3.4,540.0
436,,1.0,42.009622881,-87.670166857,,2.0,42.001571027,-87.695012589,7,0.0,600.0
437,,3.0,41.96581197,-87.655878786,,1.0,42.009622881,-87.670166857,9,4.8,1080.0
438,,2.0,42.001571027,-87.695012589,,1.0,42.009622881,-87.670166857,2,1.9,720.0
439,,21.0,41.938666196,-87.711210593,,6.0,41.944226601,-87.655998182,11,0.0,780.0
440,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,1,0.0,600.0
441,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,2,2.04,420.0
442,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892507781,-87.626214906,3,0.1,360.0
443,,19.0,41.927260956,-87.765501609,,20.0,41.924347077,-87.734739754,5,1.6,360.0
444,,1.0,42.009622881,-87.670166857,,8.0,41.899602111,-87.633308037,7,0.5,1080.0
445,,31.0,41.850266366,-87.667569312,,8.0,41.899602111,-87.633308037,8,3.7,660.0
446,,4.0,41.975170943,-87.687515515,,6.0,41.944226601,-87.655998182,4,0.1,600.0
447,,22.0,41.92276062,-87.699155343,,23.0,41.900069603,-87.720918238,10,0.0,420.0
448,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,11,2.4,360.0
449,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,44,2.4,360.0
450,,3.0,41.96581197,-87.655878786,,7.0,41.922686284,-87.649488729,5,4.3,960.0
451,,24.0,41.901206994,-87.676355989,,28.0,41.874005383,-87.66351755,8,0.0,480.0
452,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,4,1.6,420.0
453,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,5.4,540.0
454,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,3,2.6,660.0
455,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,13,4.1,720.0
456,215.0,6.0,41.949829346,-87.64396537,,8.0,41.892072635,-87.628874157,3,0.0,720.0
457,673.0,6.0,41.949060526,-87.661642904,,24.0,41.89830587,-87.653613982,14,3.2,540.0
458,,32.0,41.878865584,-87.625192142,,24.0,41.901206994,-87.676355989,9,3.9,600.0
459,,30.0,41.839086906,-87.714003807,,24.0,41.901206994,-87.676355989,6,7.0,1380.0
460,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,4,3.6,660.0
461,,21.0,41.938666196,-87.711210593,,7.0,41.922686284,-87.649488729,4,0.0,540.0
462,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892072635,-87.628874157,4,5.5,1860.0
463,899.0,8.0,41.892072635,-87.628874157,,8.0,41.900221297,-87.629105186,5,1.1,360.0
464,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,14,1.9,540.0
465,,31.0,41.850266366,-87.667569312,,24.0,41.901206994,-87.676355989,22,5.3,600.0
466,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,14,1.4,360.0
467,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,23,2.5,420.0
468,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,2.2,540.0
469,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,33,31.5,2220.0
470,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,21,4.0,480.0
471,,1.0,42.009622881,-87.670166857,,6.0,41.944226601,-87.655998182,34,5.84,825.0
472,313.0,76.0,41.97907082,-87.903039661,,8.0,41.890922026,-87.618868355,1,17.6,1440.0
473,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,8,6.2,720.0
474,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,22,17.6,1380.0
475,,23.0,41.900069603,-87.720918238,,6.0,41.944226601,-87.655998182,4,6.5,1620.0
476,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,7,5.9,960.0
477,365.0,24.0,41.899445769,-87.68931919,,28.0,41.867902418,-87.642958665,0,1.6,1020.0
478,,56.0,41.79259236,-87.769615453,,8.0,41.899602111,-87.633308037,12,0.8,1200.0
479,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,16,0.0,660.0
480,313.0,76.0,41.97907082,-87.903039661,,24.0,41.892658108,-87.652534484,23,16.3,1440.0
481,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,15,2.1,420.0
482,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,13,0.1,660.0
483,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,2.5,540.0
484,,60.0,41.836150155,-87.648787952,,28.0,41.874005383,-87.66351755,6,0.2,840.0
485,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,19,4.84,792.0
486,,76.0,41.980264315,-87.913624596,,12.0,41.993930128,-87.758353588,4,0.5,900.0
487,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,3,2.5,480.0
488,313.0,76.0,41.97907082,-87.903039661,,32.0,41.877406123,-87.621971652,27,18.3,1560.0
489,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,28,2.5,420.0
490,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,3,3.7,780.0
491,,14.0,41.968069,-87.721559063,,22.0,41.92276062,-87.699155343,8,3.4,600.0
492,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,25,0.0,420.0
493,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,9,0.2,720.0
494,,60.0,41.836150155,-87.648787952,,8.0,41.899602111,-87.633308037,9,10.2,3060.0
495,,5.0,41.947791586,-87.683834942,,7.0,41.922686284,-87.649488729,10,0.1,600.0
496,,60.0,41.836150155,-87.648787952,,3.0,41.96581197,-87.655878786,1,0.8,1740.0
497,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,0,0.0,2160.0
498,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,21,0.1,480.0
499,313.0,76.0,41.97907082,-87.903039661,,32.0,41.880994471,-87.632746489,3,17.9,1200.0
500,313.0,76.0,41.97907082,-87.903039661,,8.0,41.890922026,-87.618868355,2,17.6,1560.0
501,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,18,1.5,480.0
502,,6.0,41.944226601,-87.655998182,,1.0,42.009622881,-87.670166857,0,4.84,682.0
503,,7.0,41.922686284,-87.649488729,,33.0,41.857183858,-87.620334624,30,4.3,720.0
504,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,2,1.3,360.0
505,,6.0,41.944226601,-87.655998182,,1.0,42.009622881,-87.670166857,36,5.1,660.0
506,986.0,3.0,41.958154876,-87.653021789,,24.0,41.892658108,-87.652534484,3,6.5,960.0
507,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892042136,-87.63186395,2,1.0,360.0
508,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,32,2.2,360.0
509,,23.0,41.900069603,-87.720918238,,24.0,41.901206994,-87.676355989,2,2.6,600.0
510,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,2,1.2,360.0
511,,8.0,41.899602111,-87.633308037,,3.0,41.96581197,-87.655878786,22,6.6,660.0
512,911.0,8.0,41.890922026,-87.618868355,,76.0,41.97907082,-87.903039661,15,17.9,1860.0
513,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,5,3.3,780.0
514,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,0,4.86,693.0
515,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,4,0.0,420.0
516,986.0,3.0,41.958154876,-87.653021789,,8.0,41.892042136,-87.63186395,2,5.9,780.0
517,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,36,0.0,1500.0
518,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,9,2.0,540.0
519,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,11,7.5,1020.0
520,,7.0,41.922686284,-87.649488729,,3.0,41.96581197,-87.655878786,2,0.2,960.0
521,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,18,0.0,1260.0
522,313.0,76.0,41.97907082,-87.903039661,,32.0,41.880994471,-87.632746489,2,1.1,1860.0
523,,21.0,41.938666196,-87.711210593,,24.0,41.901206994,-87.676355989,9,2.93,499.0
524,,24.0,41.901206994,-87.676355989,,7.0,41.922686284,-87.649488729,2,3.0,480.0
525,225.0,8.0,41.892042136,-87.63186395,,8.0,41.904935302,-87.649907226,18,2.3,780.0
526,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,19,2.6,420.0
527,313.0,76.0,41.97907082,-87.903039661,,32.0,41.877406123,-87.621971652,9,19.0,1380.0
528,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,5,3.2,480.0
529,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,16,0.0,720.0
530,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,3,0.2,720.0
531,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,23,4.6,600.0
532,,15.0,41.954027649,-87.763399032,,14.0,41.968069,-87.721559063,1,6.4,600.0
533,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,10,18.5,1440.0
534,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,13,2.7,540.0
535,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,8,2.9,360.0
536,,56.0,41.79259236,-87.769615453,,8.0,41.899602111,-87.633308037,0,0.8,1440.0
537,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,0.0,420.0
538,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,10,2.9,420.0
539,,76.0,41.980264315,-87.913624596,,20.0,41.924347077,-87.734739754,12,12.9,1500.0
540,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,5,4.6,540.0
541,,31.0,41.850266366,-87.667569312,,7.0,41.922686284,-87.649488729,13,5.7,960.0
542,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,16,3.0,480.0
543,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,3.1,720.0
544,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,5,6.3,1020.0
545,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,0,3.7,1140.0
546,,24.0,41.901206994,-87.676355989,,3.0,41.96581197,-87.655878786,5,5.6,1020.0
547,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892072635,-87.628874157,7,1.9,540.0
548,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,33,0.0,720.0
549,,11.0,41.978829526,-87.771166703,,8.0,41.899602111,-87.633308037,17,9.5,900.0
550,,76.0,41.980264315,-87.913624596,,8.0,41.899602111,-87.633308037,3,18.8,1380.0
551,,68.0,41.777196255,-87.642497527,,76.0,41.980264315,-87.913624596,0,24.58,1770.0
552,,14.0,41.968069,-87.721559063,,24.0,41.901206994,-87.676355989,11,6.5,660.0
553,,77.0,41.9867118,-87.663416405,,28.0,41.874005383,-87.66351755,32,10.2,1140.0
554,,1.0,42.009622881,-87.670166857,,2.0,42.001571027,-87.695012589,9,2.7,600.0
555,,77.0,41.9867118,-87.663416405,,1.0,42.009622881,-87.670166857,0,2.1,360.0
556,,24.0,41.901206994,-87.676355989,,22.0,41.92276062,-87.699155343,32,1.8,360.0
557,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,5,2.3,660.0
558,,22.0,41.92276062,-87.699155343,,3.0,41.96581197,-87.655878786,32,0.0,900.0
559,313.0,76.0,41.97907082,-87.903039661,,8.0,41.89503345,-87.619710672,13,1.1,1440.0
560,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,23,2.1,420.0
561,952.0,7.0,41.921854911,-87.646210977,,8.0,41.892072635,-87.628874157,8,0.0,720.0
