114.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,4.0
115.0,41.944226601,-87.655998182,41.899602111,-87.633308037,3.0
116.0,41.97907082,-87.90303966100001,41.884987192,-87.620992913,8.0
117.0,41.986711799999995,-87.663416405,41.96581197,-87.655878786,3.0
118.0,41.874005383000004,-87.66351755,41.944226601,-87.655998182,10.0
119.0,41.850266366,-87.66756931200001,41.947791586,-87.683834942,36.0
120.0,41.978829526,-87.77116670299999,41.944226601,-87.655998182,4.0
121.0,41.885300021999996,-87.642808466,41.900265687,-87.63210922,15.0
122.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,4.0
123.0,41.96581197,-87.655878786,41.944226601,-87.655998182,6.0
124.0,41.850266366,-87.66756931200001,41.878865584,-87.625192142,1.0
125.0,41.874005383000004,-87.66351755,41.901206994,-87.676355989,19.0
126.0,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0
127.0,41.922686284,-87.649488729,41.899602111,-87.633308037,6.0
128.0,41.986711799999995,-87.663416405,42.009622881,-87.67016685700001,16.0
129.0,41.906650766,-87.66533766,41.900221297,-87.629105186,9.0
130.0,41.986711799999995,-87.663416405,41.944226601,-87.655998182,5.0
131.0,41.929077655,-87.646293476,41.89321636,-87.63784421,3.0
132.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
133.0,41.958055933000004,-87.660389456,41.942691844,-87.65177050700001,1.0
134.0,41.92276062,-87.69915534299999,41.901206994,-87.676355989,8.0
135.0,42.009622881,-87.67016685700001,41.922686284,-87.649488729,1.0
136.0,41.944226601,-87.655998182,41.899602111,-87.633308037,8.0
137.0,41.96581197,-87.655878786,41.944226601,-87.655998182,14.0
138.0,41.944226601,-87.655998182,41.899602111,-87.633308037,4.0
139.0,42.001571027,-87.695012589,41.953582125,-87.72345239,4.0
140.0,41.880994471,-87.632746489,41.899155613000005,-87.626210532,2.0
141.0,41.947791586,-87.683834942,41.944226601,-87.655998182,2.0
142.0,41.924347077,-87.734739754,41.874005383000004,-87.66351755,4.0
143.0,41.947791586,-87.683834942,41.899602111,-87.633308037,4.0
144.0,41.835117986,-87.61867776700001,41.878865584,-87.625192142,12.0
145.0,41.941488234,-87.671107656,41.942691844,-87.65177050700001,6.0
146.0,41.947791586,-87.683834942,41.944226601,-87.655998182,1.0
147.0,41.92276062,-87.69915534299999,41.922686284,-87.649488729,5.0
148.0,41.892658108,-87.652534484,41.884987192,-87.620992913,7.0
149.0,41.901206994,-87.676355989,41.874005383000004,-87.66351755,14.0
150.0,41.89321636,-87.63784421,41.90749193,-87.63576009,7.0
151.0,41.914616286,-87.631717366,41.929046936999995,-87.65131087700001,2.0
152.0,41.892507781,-87.626214906,41.942691844,-87.65177050700001,2.0
153.0,41.899602111,-87.633308037,41.878865584,-87.625192142,0.0
154.0,41.901206994,-87.676355989,41.899602111,-87.633308037,11.0
155.0,41.922082541,-87.63415609299999,41.892042136,-87.63186395,3.0
156.0,41.985015101,-87.804532006,41.944226601,-87.655998182,14.0
157.0,41.914616286,-87.631717366,41.892042136,-87.63186395,5.0
158.0,41.892072635,-87.62887415700001,41.942691844,-87.65177050700001,8.0
159.0,41.885300021999996,-87.642808466,41.892042136,-87.63186395,3.0
160.0,41.96581197,-87.655878786,41.874005383000004,-87.66351755,5.0
161.0,41.975170943,-87.687515515,41.993930128,-87.75835358799999,20.0
162.0,41.842076117,-87.63397342200001,41.878865584,-87.625192142,4.0
163.0,41.938666196,-87.71121059299999,41.901206994,-87.676355989,14.0
164.0,41.906025969,-87.67531162200001,41.900221297,-87.629105186,5.0
165.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
166.0,41.944226601,-87.655998182,41.899602111,-87.633308037,6.0
167.0,41.953582125,-87.72345239,41.975170943,-87.687515515,10.0
168.0,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0
169.0,41.92276062,-87.69915534299999,41.922686284,-87.649488729,5.0
170.0,41.906650766,-87.66533766,41.892042136,-87.63186395,2.0
171.0,41.87101588,-87.631406525,41.942691844,-87.65177050700001,11.0
172.0,41.884987192,-87.620992913,41.892042136,-87.63186395,1.0
173.0,41.850266366,-87.66756931200001,41.899602111,-87.633308037,9.0
174.0,41.878865584,-87.625192142,41.874005383000004,-87.66351755,6.0
175.0,41.892042136,-87.63186395,41.904935302,-87.64990722600001,0.0
176.0,41.944226601,-87.655998182,41.922686284,-87.649488729,9.0
177.0,41.938666196,-87.71121059299999,41.92276062,-87.69915534299999,14.0
178.0,41.94651142,-87.80602000200001,41.927260956,-87.765501609,6.0
179.0,41.914616286,-87.631717366,41.905857769,-87.63086502700001,6.0
180.0,41.850266366,-87.66756931200001,41.922686284,-87.649488729,7.0
181.0,41.890922026,-87.618868355,41.892042136,-87.63186395,18.0
182.0,41.850266366,-87.66756931200001,41.901206994,-87.676355989,2.0
183.0,41.953582125,-87.72345239,41.944226601,-87.655998182,0.0
184.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,9.0
185.0,41.859349715,-87.617358006,41.949829346,-87.64396537,7.0
186.0,41.922686284,-87.649488729,41.899602111,-87.633308037,14.0
187.0,41.944226601,-87.655998182,41.899602111,-87.633308037,3.0
188.0,41.922686284,-87.649488729,41.874005383000004,-87.66351755,2.0
189.0,41.870607371999995,-87.622172937,41.89321636,-87.63784421,6.0
190.0,41.880994471,-87.632746489,41.885300021999996,-87.642808466,8.0
191.0,41.900069603,-87.720918238,41.874005383000004,-87.66351755,1.0
192.0,41.892072635,-87.62887415700001,41.900221297,-87.629105186,11.0
193.0,41.901206994,-87.676355989,41.944226601,-87.655998182,5.0
194.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
195.0,41.874005383000004,-87.66351755,41.878865584,-87.625192142,1.0
196.0,41.901206994,-87.676355989,41.878865584,-87.625192142,5.0
197.0,41.929077655,-87.646293476,41.885300021999996,-87.642808466,6.0
198.0,41.79259236,-87.76961545299999,41.899602111,-87.633308037,3.0
199.0,41.922686284,-87.649488729,41.92276062,-87.69915534299999,4.0
200.0,41.944226601,-87.655998182,41.899602111,-87.633308037,6.0
201.0,41.761577908,-87.57278198700001,41.899602111,-87.633308037,7.0
202.0,41.898331794,-87.620762865,41.905857769,-87.63086502700001,0.0
203.0,41.92276062,-87.69915534299999,41.874005383000004,-87.66351755,11.0
204.0,41.857183858,-87.620334624,41.899602111,-87.633308037,9.0
205.0,41.944226601,-87.655998182,41.983636307,-87.723583185,1.0
206.0,42.001571027,-87.695012589,41.944226601,-87.655998182,3.0
207.0,41.922686284,-87.649488729,41.899602111,-87.633308037,4.0
208.0,41.899602111,-87.633308037,41.944226601,-87.655998182,8.0
209.0,41.922686284,-87.649488729,41.944226601,-87.655998182,13.0
210.0,41.901206994,-87.676355989,41.899602111,-87.633308037,2.0
211.0,41.954027649000004,-87.76339903200001,41.938666196,-87.71121059299999,3.0
212.0,41.899602111,-87.633308037,41.901206994,-87.676355989,0.0
213.0,41.87101588,-87.631406525,41.892072635,-87.62887415700001,30.0
214.0,41.96581197,-87.655878786,41.899602111,-87.633308037,5.0
215.0,41.944226601,-87.655998182,41.901206994,-87.676355989,6.0
216.0,41.953582125,-87.72345239,41.954027649000004,-87.76339903200001,21.0
217.0,41.885300021999996,-87.642808466,41.892042136,-87.63186395,14.0
218.0,41.96581197,-87.655878786,41.92276062,-87.69915534299999,2.0
219.0,41.968069,-87.72155906299999,41.96581197,-87.655878786,3.0
220.0,41.922686284,-87.649488729,41.899602111,-87.633308037,0.0
221.0,41.954027649000004,-87.76339903200001,41.878865584,-87.625192142,16.0
222.0,41.97907082,-87.90303966100001,41.880994471,-87.632746489,2.0
223.0,41.972929316999995,-87.650290074,41.942691844,-87.65177050700001,6.0
224.0,41.900069603,-87.720918238,41.901206994,-87.676355989,11.0
225.0,41.874005383000004,-87.66351755,41.922686284,-87.649488729,8.0
226.0,41.92276062,-87.69915534299999,41.944226601,-87.655998182,0.0
227.0,41.901206994,-87.676355989,41.857183858,-87.620334624,7.0
228.0,41.850266366,-87.66756931200001,41.857183858,-87.620334624,4.0
229.0,41.96581197,-87.655878786,41.944226601,-87.655998182,33.0
230.0,41.944226601,-87.655998182,41.922686284,-87.649488729,1.0
231.0,41.850266366,-87.66756931200001,41.899602111,-87.633308037,9.0
232.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,8.0
233.0,41.901206994,-87.676355989,41.944226601,-87.655998182,1.0
234.0,41.792357223,-87.61793138,41.878865584,-87.625192142,7.0
235.0,41.857183858,-87.620334624,41.899602111,-87.633308037,2.0
236.0,41.921778188000005,-87.651061884,41.892042136,-87.63186395,1.0
237.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,0.0
238.0,41.929297368,-87.79803218100001,41.901206994,-87.676355989,16.0
239.0,41.878865584,-87.625192142,41.850266366,-87.66756931200001,3.0
240.0,42.001571027,-87.695012589,41.968069,-87.72155906299999,1.0
241.0,41.900221297,-87.629105186,41.892507781,-87.626214906,27.0
242.0,41.899602111,-87.633308037,41.922686284,-87.649488729,11.0
243.0,41.936310131,-87.651562592,41.929046936999995,-87.65131087700001,2.0
244.0,41.92276062,-87.69915534299999,41.901206994,-87.676355989,7.0
245.0,41.938666196,-87.71121059299999,41.968069,-87.72155906299999,16.0
246.0,41.901206994,-87.676355989,41.899602111,-87.633308037,2.0
247.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,9.0
248.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,19.0
249.0,41.87101588,-87.631406525,41.899155613000005,-87.626210532,15.0
250.0,41.968069,-87.72155906299999,42.009622881,-87.67016685700001,21.0
251.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,1.0
252.0,41.899602111,-87.633308037,41.92276062,-87.69915534299999,3.0
253.0,41.975170943,-87.687515515,41.968069,-87.72155906299999,6.0
254.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
255.0,41.878865584,-87.625192142,41.899602111,-87.633308037,5.0
256.0,41.944226601,-87.655998182,41.899602111,-87.633308037,3.0
257.0,41.986711799999995,-87.663416405,42.009622881,-87.67016685700001,27.0
258.0,41.96581197,-87.655878786,41.874005383000004,-87.66351755,0.0
259.0,41.92276062,-87.69915534299999,41.944226601,-87.655998182,15.0
260.0,41.922686284,-87.649488729,41.899602111,-87.633308037,18.0
261.0,41.899155613000005,-87.626210532,41.885300021999996,-87.642808466,21.0
262.0,41.878865584,-87.625192142,41.922686284,-87.649488729,3.0
263.0,41.944226601,-87.655998182,41.899602111,-87.633308037,2.0
264.0,41.96581197,-87.655878786,41.899602111,-87.633308037,0.0
265.0,41.900069603,-87.720918238,41.899602111,-87.633308037,2.0
266.0,41.740205756,-87.61596952299999,41.968069,-87.72155906299999,4.0
267.0,41.947791586,-87.683834942,42.009622881,-87.67016685700001,17.0
268.0,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0
269.0,41.92276062,-87.69915534299999,41.901206994,-87.676355989,7.0
270.0,41.878865584,-87.625192142,41.899602111,-87.633308037,8.0
271.0,41.975170943,-87.687515515,41.878865584,-87.625192142,4.0
272.0,41.874005383000004,-87.66351755,41.944226601,-87.655998182,22.0
273.0,41.927260956,-87.765501609,41.922686284,-87.649488729,7.0
274.0,41.880994471,-87.632746489,41.899155613000005,-87.626210532,4.0
275.0,41.944226601,-87.655998182,41.899602111,-87.633308037,2.0
276.0,41.79259236,-87.76961545299999,41.899602111,-87.633308037,3.0
277.0,41.890922026,-87.618868355,41.899155613000005,-87.626210532,1.0
278.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
279.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,7.0
280.0,41.922686284,-87.649488729,41.899602111,-87.633308037,29.0
281.0,41.810879008,-87.726363325,41.899602111,-87.633308037,23.0
282.0,41.92926299,-87.63589095399999,41.884987192,-87.620992913,12.0
283.0,41.92926299,-87.63589095399999,41.892042136,-87.63186395,6.0
284.0,41.944226601,-87.655998182,41.899602111,-87.633308037,10.0
285.0,41.899602111,-87.633308037,41.944226601,-87.655998182,2.0
286.0,41.892042136,-87.63186395,41.877406123,-87.62197165200001,13.0
287.0,41.842076117,-87.63397342200001,41.878865584,-87.625192142,8.0
288.0,41.936310131,-87.651562592,41.921778188000005,-87.651061884,7.0
289.0,41.968069,-87.72155906299999,41.901206994,-87.676355989,6.0
290.0,41.927260956,-87.765501609,41.901206994,-87.676355989,1.0
291.0,41.885300021999996,-87.642808466,41.905857769,-87.63086502700001,13.0
292.0,41.92276062,-87.69915534299999,41.901206994,-87.676355989,3.0
293.0,41.936237179,-87.656411531,41.921778188000005,-87.651061884,11.0
294.0,41.929046936999995,-87.65131087700001,41.892072635,-87.62887415700001,2.0
295.0,41.901206994,-87.676355989,41.899602111,-87.633308037,5.0
296.0,41.96581197,-87.655878786,41.944226601,-87.655998182,3.0
297.0,41.949220914,-87.651970395,41.929046936999995,-87.65131087700001,3.0
298.0,41.901206994,-87.676355989,41.899602111,-87.633308037,39.0
299.0,41.96581197,-87.655878786,42.009622881,-87.67016685700001,10.0
300.0,41.921778188000005,-87.651061884,41.900221297,-87.629105186,9.0
301.0,41.884987192,-87.620992913,41.89321636,-87.63784421,14.0
302.0,41.859349715,-87.617358006,41.892072635,-87.62887415700001,4.0
303.0,41.922686284,-87.649488729,41.899602111,-87.633308037,3.0
304.0,41.922686284,-87.649488729,41.899602111,-87.633308037,41.0
305.0,41.874005383000004,-87.66351755,41.954027649000004,-87.76339903200001,26.0
306.0,41.944226601,-87.655998182,41.899602111,-87.633308037,5.0
307.0,41.884987192,-87.620992913,41.892042136,-87.63186395,1.0
308.0,41.922686284,-87.649488729,41.899602111,-87.633308037,6.0
309.0,41.892658108,-87.652534484,41.892042136,-87.63186395,0.0
310.0,41.908378669,-87.670945075,41.900221297,-87.629105186,7.0
311.0,41.922686284,-87.649488729,41.899602111,-87.633308037,27.0
312.0,41.922686284,-87.649488729,41.899602111,-87.633308037,0.0
313.0,41.901206994,-87.676355989,41.922686284,-87.649488729,9.0
314.0,41.953582125,-87.72345239,41.96581197,-87.655878786,0.0
315.0,41.89321636,-87.63784421,41.884987192,-87.620992913,18.0
316.0,41.899602111,-87.633308037,41.874005383000004,-87.66351755,11.0
317.0,41.944226601,-87.655998182,41.922686284,-87.649488729,17.0
318.0,41.857183858,-87.620334624,41.899602111,-87.633308037,8.0
319.0,41.92276062,-87.69915534299999,41.922686284,-87.649488729,3.0
320.0,41.922686284,-87.649488729,41.899602111,-87.633308037,12.0
321.0,41.899737388,-87.664953917,41.904935302,-87.64990722600001,2.0
322.0,41.944226601,-87.655998182,41.899602111,-87.633308037,3.0
323.0,41.842076117,-87.63397342200001,41.901206994,-87.676355989,18.0
324.0,41.892072635,-87.62887415700001,41.877406123,-87.62197165200001,12.0
325.0,41.879066994,-87.65700502700001,41.905857769,-87.63086502700001,1.0
326.0,41.901206994,-87.676355989,41.899602111,-87.633308037,5.0
327.0,41.975170943,-87.687515515,41.899602111,-87.633308037,18.0
328.0,41.874005383000004,-87.66351755,41.901206994,-87.676355989,1.0
329.0,42.001571027,-87.695012589,41.968069,-87.72155906299999,1.0
330.0,41.884987192,-87.620992913,41.900221297,-87.629105186,18.0
331.0,41.899602111,-87.633308037,41.922686284,-87.649488729,30.0
332.0,41.922686284,-87.649488729,41.899602111,-87.633308037,2.0
333.0,41.892507781,-87.626214906,41.904935302,-87.64990722600001,14.0
334.0,41.899602111,-87.633308037,41.92276062,-87.69915534299999,17.0
335.0,41.850266366,-87.66756931200001,41.92276062,-87.69915534299999,4.0
336.0,41.927260956,-87.765501609,41.899602111,-87.633308037,11.0
337.0,41.944226601,-87.655998182,41.899602111,-87.633308037,7.0
338.0,41.849246754,-87.624135298,41.89321636,-87.63784421,3.0
339.0,41.79259236,-87.76961545299999,41.899602111,-87.633308037,20.0
340.0,41.879066994,-87.65700502700001,41.89321636,-87.63784421,9.0
341.0,41.901206994,-87.676355989,41.899602111,-87.633308037,7.0
342.0,41.899602111,-87.633308037,41.900069603,-87.720918238,2.0
343.0,41.944226601,-87.655998182,41.899602111,-87.633308037,15.0
344.0,41.901206994,-87.676355989,41.899602111,-87.633308037,14.0
345.0,41.96581197,-87.655878786,41.944226601,-87.655998182,2.0
346.0,41.900560384,-87.69419737,41.892042136,-87.63186395,14.0
347.0,41.936237179,-87.656411531,41.921854911,-87.64621097700001,23.0
348.0,41.947791586,-87.683834942,41.899602111,-87.633308037,6.0
349.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,5.0
350.0,41.944226601,-87.655998182,41.899602111,-87.633308037,7.0
351.0,41.901206994,-87.676355989,41.922686284,-87.649488729,3.0
352.0,41.835117986,-87.61867776700001,41.878865584,-87.625192142,8.0
353.0,41.890922026,-87.618868355,41.900221297,-87.629105186,8.0
354.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,2.0
355.0,41.944226601,-87.655998182,41.922686284,-87.649488729,17.0
356.0,41.899737388,-87.664953917,41.929077655,-87.646293476,2.0
357.0,41.938666196,-87.71121059299999,41.901206994,-87.676355989,8.0
358.0,41.92276062,-87.69915534299999,41.899602111,-87.633308037,42.0
359.0,41.968069,-87.72155906299999,41.899602111,-87.633308037,4.0
360.0,41.892658108,-87.652534484,41.904935302,-87.64990722600001,6.0
361.0,41.944226601,-87.655998182,41.899602111,-87.633308037,5.0
362.0,41.829922304,-87.672502646,41.878865584,-87.625192142,3.0
363.0,41.878865584,-87.625192142,41.92276062,-87.69915534299999,22.0
364.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,2.0
365.0,41.922686284,-87.649488729,41.899602111,-87.633308037,1.0
366.0,41.980264315,-87.913624596,41.899602111,-87.633308037,1.0
367.0,42.001571027,-87.695012589,41.899602111,-87.633308037,10.0
368.0,41.96581197,-87.655878786,41.899602111,-87.633308037,4.0
369.0,41.899737388,-87.664953917,41.928391397,-87.704907236,0.0
370.0,41.944226601,-87.655998182,41.899602111,-87.633308037,13.0
371.0,41.899602111,-87.633308037,41.922686284,-87.649488729,8.0
372.0,41.924347077,-87.734739754,41.92276062,-87.69915534299999,1.0
373.0,41.944226601,-87.655998182,41.922686284,-87.649488729,3.0
374.0,41.892072635,-87.62887415700001,41.900221297,-87.629105186,2.0
375.0,41.944226601,-87.655998182,41.922686284,-87.649488729,13.0
376.0,41.900560384,-87.69419737,41.892042136,-87.63186395,2.0
377.0,41.849246754,-87.624135298,41.892507781,-87.626214906,3.0
378.0,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0
379.0,41.980264315,-87.913624596,41.878865584,-87.625192142,5.0
380.0,41.944226601,-87.655998182,41.899602111,-87.633308037,1.0
381.0,41.944226601,-87.655998182,41.899602111,-87.633308037,11.0
382.0,41.839086906,-87.71400380700001,41.901206994,-87.676355989,1.0
383.0,41.901206994,-87.676355989,41.980264315,-87.913624596,42.0
384.0,41.96581197,-87.655878786,41.944226601,-87.655998182,30.0
385.0,41.96581197,-87.655878786,41.899602111,-87.633308037,2.0
386.0,41.944226601,-87.655998182,41.899602111,-87.633308037,6.0
387.0,41.901206994,-87.676355989,41.899602111,-87.633308037,1.0
388.0,41.899602111,-87.633308037,41.922686284,-87.649488729,4.0
389.0,41.986711799999995,-87.663416405,41.944226601,-87.655998182,1.0
390.0,41.901206994,-87.676355989,41.922686284,-87.649488729,25.0
391.0,41.878865584,-87.625192142,41.899602111,-87.633308037,3.0
392.0,41.929046936999995,-87.65131087700001,41.892042136,-87.63186395,1.0
393.0,41.944226601,-87.655998182,41.899602111,-87.633308037,25.0
394.0,41.922686284,-87.649488729,41.899602111,-87.633308037,9.0
395.0,41.874005383000004,-87.66351755,41.899602111,-87.633308037,2.0
396.0,41.890922026,-87.618868355,41.900221297,-87.629105186,4.0
